B0007KK256,[0.4215],[5],[[nice]],"[[nice, 0.4215, 5]]"
B00K6ODND6,[0.631],[1],"[[look, sound, start, skip, day, get, pay, easy, return, hassle]]","[[look sound start skip day get pay easy return hassle, 0.631, 1]]"
B00KA2OLV2,[0.8962],[4],"[[price, annoyance, upgrade, battery, doesnt, kick, time, find, drain, charger, phone, remove, charger, charge, seems, data, doesnt, work, pop, charger, transfer, file, usb, bulk, phone, duhbr, br, know, con, battery, backup, triple, life, battery, plus, travel, sightsee, use, camera, gps, data, day, get, went, europe, head, hotel, afternoon, charge, phone, whole, day, charge, data, usebr, br, price, product, think, add, nexus, owner]]","[[price annoyance upgrade battery doesnt kick time find drain charger phone remove charger charge seems data doesnt work pop charger transfer file usb bulk phone duhbr br know con battery backup triple life battery plus travel sightsee use camera gps data day get went europe head hotel afternoon charge phone whole day charge data usebr br price product think add nexus owner, 0.8962, 4]]"
B00KG45W1C,"[0.6997, 0.4808, 0.0, 0.8431, 0.3612, 0.6369, 0.4404, -0.7269, -0.0701, 0.9136, 0.6369, 0.946]","[5, 5, 3, 5, 5, 5, 4, 2, 1, 5, 5, 5]","[[work, great, phone, battery, recommend, product], [thank], [dont, believe, hype, charge, samsung, maybe, dy, mah, battery, miss, something, experience, look], [item, look, item, wasnt, sure, hold, charge, girlfriend, month, say, hasnt, issue, car, doesnt, cigarette, lighter, plug, great, buy, shes, road, love], [go, charger, glad, purchase, work, amaze, got, color, def, got, fast], [went, trip, charger, help, keep, phone, heavier, stolen, luggage, trip, complain, weight, work], [buy, buy, apple, adapterits, include, disappoint, frustrating], [think], [quick, convenient, love], [battery, pack, work, charge, iphone, work, purchase, great, battery, pack]]","[[work great phone battery recommend product, 0.6997, 5], [thank, 0.4808, 5], [dont believe hype charge samsung maybe dy mah battery miss something experience look, 0.0, 3], [item look item wasnt sure hold charge girlfriend month say hasnt issue car doesnt cigarette lighter plug great buy shes road love, 0.8431, 5], [go charger glad purchase work amaze got color def got fast, 0.3612, 5], [went trip charger help keep phone heavier stolen luggage trip complain weight work, 0.6369, 5], [buy buy apple adapterits include disappoint frustrating, 0.4404, 4], [think, -0.7269, 2], [quick convenient love, -0.0701, 1], [battery pack work charge iphone work purchase great battery pack, 0.9136, 5], [, 0.6369, 5], [, 0.946, 5]]"
B00KL03PU6,[0.8122],[2],"[[love, appearance, case, rhinestones, come]]","[[love appearance case rhinestones come, 0.8122, 2]]"
B00KN7NB2O,[0.5719],[4],"[[excellent, describe, ship]]","[[excellent describe ship, 0.5719, 4]]"
B00KN92HKY,"[0.6249, 0.7579]","[5, 4]","[[work, great, item, receive, order], [nice, screen, saver, fit, perfect]]","[[work great item receive order, 0.6249, 5], [nice screen saver fit perfect, 0.7579, 4]]"
B00KNFWON8,[0.2382],[2],"[[idea, good, glassine, cover, come, undone, glue, dont, stay]]","[[idea good glassine cover come undone glue dont stay, 0.2382, 2]]"
B00L6JSFEM,[0.6249],[5],"[[screen, protector]]","[[screen protector, 0.6249, 5]]"
B00L9FUV4U,[0.3612],[1],"[[star, work, day, connecting, disconnect, charger, get, phone]]","[[star work day connecting disconnect charger get phone, 0.3612, 1]]"
B00LFWS1QM,[0.765],[5],"[[provides, great, protection, snug, fit, fit, inside, carry, case, purchase]]","[[provides great protection snug fit fit inside carry case purchase, 0.765, 5]]"
B00LGIVI06,[0.5719],[5],"[[excellent, receive, quality, product]]","[[excellent receive quality product, 0.5719, 5]]"
B00LP9HRNS,"[0.6249, 0.9253, 0.875, 0.8481, 0.0, 0.4754, 0.6436]","[5, 5, 5, 5, 2, 5, 5]","[[awesome, quality, night, light, price, point], [light, sensor, bottom, bit, design, flaw, something, plug, sensor, block, stay, lit, room, work, room, didnt, work, others, light, issue, way, cost, worth, color, fade, light, change, color, nice, doesnt, overdo, buy], [work, great, price], [nice], [amount, nightlight, changingtransitioning, color, make, better, sensor, bottom, work, charm], [bulb, go], [cool, shift, color, turn, provides, decent, amount, light, rent, bedroom, airbnb, hallway, guest, find, bathroom, nightlight]]","[[awesome quality night light price point, 0.6249, 5], [light sensor bottom bit design flaw something plug sensor block stay lit room work room didnt work others light issue way cost worth color fade light change color nice doesnt overdo buy, 0.9253, 5], [work great price, 0.875, 5], [nice, 0.8481, 5], [amount nightlight changingtransitioning color make better sensor bottom work charm, 0.0, 2], [bulb go, 0.4754, 5], [cool shift color turn provides decent amount light rent bedroom airbnb hallway guest find bathroom nightlight, 0.6436, 5]]"
B00MAAKEUE,[0.7469],[3],"[[didnt, love]]","[[didnt love, 0.7469, 3]]"
B00MAWQN70,[0.7701],[4],"[[give, star, product, matter, fact, drop, phone, didnt, break, crack, screen, give, star, known, time, screen, cover, outer, case]]","[[give star product matter fact drop phone didnt break crack screen give star known time screen cover outer case, 0.7701, 4]]"
B00MO9MGSO,[-0.0516],[2],"[[fine, fall, test, water, get, inside, screen, make, see, buy, case]]","[[fine fall test water get inside screen make see buy case, -0.0516, 2]]"
B00MP59X3S,"[-0.2263, 0.6868]","[1, 1]","[[get, unit, excite, review, give, cost, think, try, issue, car, charger, work, end, use, charger, cell, phone, credit, seller, offer, refund, faulty, chargerbr, br, fast, forward, summer, week, review, video, notice, blurry, focus, think, lens, window, dirty, clean, issue, video, online, research, seem, amount, user, device, issue, warping, heatbr, br, unit, design, place, car, windshield, unit, ruin, video, image, blurry, month, return, date, im, stuck, itbr, br, prosbr, great, size, form, factor, wedge, shape, ideal, dash, cam, hang, suction, cupsbr, decent, quality, video, camera, price, range, lastedbr, seller, good, reimburse, faulty, car, chargerbr, br, consbr, unit, make, idea, lens, lens, house, glass, metalbr, way, refocus, lens, fix, positionbr, florida, hot, area, country, think, twice, choose, unit], [stop, work, month]]","[[get unit excite review give cost think try issue car charger work end use charger cell phone credit seller offer refund faulty chargerbr br fast forward summer week review video notice blurry focus think lens window dirty clean issue video online research seem amount user device issue warping heatbr br unit design place car windshield unit ruin video image blurry month return date im stuck itbr br prosbr great size form factor wedge shape ideal dash cam hang suction cupsbr decent quality video camera price range lastedbr seller good reimburse faulty car chargerbr br consbr unit make idea lens lens house glass metalbr way refocus lens fix positionbr florida hot area country think twice choose unit, -0.2263, 1], [stop work month, 0.6868, 1]]"
B00MU3VYPA,[0.4215],[5],[[nice]],"[[nice, 0.4215, 5]]"
B00MW1LAK4,[0.6908],[5],[[color]],"[[color, 0.6908, 5]]"
B00NCD955I,[0.4678],[4],"[[sound, darn, use, bass, blow, everything, listen]]","[[sound darn use bass blow everything listen, 0.4678, 4]]"
B00NERB2VC,[0.734],[5],"[[nice, case, order, order, order, nice, case]]","[[nice case order order order nice case, 0.734, 5]]"
B00NOFF7HO,[0.7506],[5],"[[get, husband, iphone, think, wood, picture, lol, rubber, wood, grain, look, wood, bit, get, close, put, phone, tight, case]]","[[get husband iphone think wood picture lol rubber wood grain look wood bit get close put phone tight case, 0.7506, 5]]"
B00NOHAN08,[0.7992],[4],"[[hold, credit, card, driver, license, ability, hold, item, slip, stay, holder, get, credit, card, thats, thing, view, problem, defect, part, wearandtear, perspective]]","[[hold credit card driver license ability hold item slip stay holder get credit card thats thing view problem defect part wearandtear perspective, 0.7992, 4]]"
B00NP82JEY,"[0.0, 0.7743, 0.0]","[3, 4, 1]","[[case, clip, make, noise, protection, ], [clip, keep, break, holster]]","[[case clip make noise protection , 0.0, 3], [clip keep break holster, 0.7743, 4], [, 0.0, 1]]"
B00NQWGGE8,[0.6249],[4],"[[product, price, fact, take, picture, water]]","[[product price fact take picture water, 0.6249, 4]]"
B00NTJKS7O,[0.0],[4],"[[look, professional, thing, isit, cant, selfie, use]]","[[look professional thing isit cant selfie use, 0.0, 4]]"
B00NTOFFWW,[-0.2263],[3],"[[chain, break]]","[[chain break, -0.2263, 3]]"
B00O0Z98M2,"[0.3182, 0.296]","[4, 5]","[[drawback, cord, otherwise, star, id, rate, half, star, buy, product], [ok]]","[[drawback cord otherwise star id rate half star buy product, 0.3182, 4], [ok, 0.296, 5]]"
B00O5M6WRO,[0.9334],[5],"[[husband, happy, coz, phone, look, put, case, satisfy]]","[[husband happy coz phone look put case satisfy, 0.9334, 5]]"
B00O9J39KG,[0.0772],[1],"[[crap, well, put, bag, phone]]","[[crap well put bag phone, 0.0772, 1]]"
B00O9PGSIK,[-0.1027],[2],"[[get, phone]]","[[get phone, -0.1027, 2]]"
B00OOOE4P0,[0.1298],[3],"[[love, screen, protector, help, protect, phone, fall, gym, floor, reason, ranking, drop, take, month, start, shatter, yes, drop, lot, go, file, claim, warranty, wouldnt, let, packaging, claim, month, worryfree, guarantee, disappoint, buy, thing, happen, decide, go, different, product, second, try]]","[[love screen protector help protect phone fall gym floor reason ranking drop take month start shatter yes drop lot go file claim warranty wouldnt let packaging claim month worryfree guarantee disappoint buy thing happen decide go different product second try, 0.1298, 3]]"
B00OTW7QS4,[0.0258],[5],"[[way, go, team, qi, wireless, charger, pleson, ultraslim, qi, wireless, charge, station, pad, buy, charge, station, pad, difference, charge, ability]]","[[way go team qi wireless charger pleson ultraslim qi wireless charge station pad buy charge station pad difference charge ability, 0.0258, 5]]"
B00OU26JGI,"[0.9793, -0.2047]","[5, 5]","[[leave, review, product, great, expectation, review, say, screen, protector, provide, screen, let, know, review, false, screen, protector, fit, well, screen, protector, purchase, buy, deali, use, brandcase, release, case, model, event, stick], [work, describe, problem, non, oem, charger, dont, thru, charger, slot, remove, case, charge, issue, associate, case, kick, stand, feature, case]]","[[leave review product great expectation review say screen protector provide screen let know review false screen protector fit well screen protector purchase buy deali use brandcase release case model event stick, 0.9793, 5], [work describe problem non oem charger dont thru charger slot remove case charge issue associate case kick stand feature case, -0.2047, 5]]"
B00OUS9T0U,[0.128],[5],"[[product, great, seller, wonderful, post, office, crap, get, product, today, delivery, sence, saturday]]","[[product great seller wonderful post office crap get product today delivery sence saturday, 0.128, 5]]"
B00P69IKQQ,[-0.4767],[1],"[[cheap, quality, revive, break]]","[[cheap quality revive break, -0.4767, 1]]"
B00PD2AWFI,[0.4927],[4],"[[please, case, follow, seller]]","[[please case follow seller, 0.4927, 4]]"
B00PFOY3YK,[0.8316],[5],"[[excellent, quality, case, receive, item, week, order, service]]","[[excellent quality case receive item week order service, 0.8316, 5]]"
B00PGSKVNW,"[0.0, 0.4404]","[1, 5]","[[junk, cable, buy, something], [cable, work, sync, charge, quality, price]]","[[junk cable buy something, 0.0, 1], [cable work sync charge quality price, 0.4404, 5]]"
B00PJWK3G0,"[0.6249, 0.6369, 0.4927, 0.7964, -0.7469]","[5, 5, 3, 5, 3]","[[please, fit, phone, take, case, use], [come, expect, delivery, date, love], [fact, walk], [take, time, get, product, product, cheap, price, match, product, complaint], [product]]","[[please fit phone take case use, 0.6249, 5], [come expect delivery date love, 0.6369, 5], [fact walk, 0.4927, 3], [take time get product product cheap price match product complaint, 0.7964, 5], [product, -0.7469, 3]]"
B00PPSMSES,[0.3612],[4],"[[look, picture, rip, month, ship]]","[[look picture rip month ship, 0.3612, 4]]"
B00QE472XE,"[0.8588, -0.4585]","[5, 1]","[[happy, case, phone], [color, perfect]]","[[happy case phone, 0.8588, 5], [color perfect, -0.4585, 1]]"
B00QGISM8W,[0.5719],[5],[[excellent]],"[[excellent, 0.5719, 5]]"
B00QK6PLZM,[0.6249],[3],"[[stand, great, remote, stay, connect, iphone, minute]]","[[stand great remote stay connect iphone minute, 0.6249, 3]]"
B00QSB3UXE,"[-0.7478, 0.0693, 0.6249, 0.3612, -0.3412, 0.8658, 0.6249]","[1, 1, 5, 5, 1, 5, 5]","[[work, bos], [arrive, earlyproduct, need, thanks], [expect, work], [say, apple, ipad, plug, wall, recognize, ti, try, cord, port, replicator, come, plug, work, guess, fault, reading, review, hand, guess, return], [purchase, adapter, work, doa, week, work, die, sure, problem, quality, control, adapter, badbr, br, recommend, stay, adapter], [work, great], [quality]]","[[work bos, -0.7478, 1], [arrive earlyproduct need thanks, 0.0693, 1], [expect work, 0.6249, 5], [say apple ipad plug wall recognize ti try cord port replicator come plug work guess fault reading review hand guess return, 0.3612, 5], [purchase adapter work doa week work die sure problem quality control adapter badbr br recommend stay adapter, -0.3412, 1], [work great, 0.8658, 5], [quality, 0.6249, 5]]"
B00QTU21Z2,[0.7351],[5],"[[perfect, fit]]","[[perfect fit, 0.7351, 5]]"
B00QZXQP50,"[0.6249, 0.7979]","[5, 4]","[[charger, cord, cord, nook, come, work, reach, chair, outlet, use], [work, great]]","[[charger cord cord nook come work reach chair outlet use, 0.6249, 5], [work great, 0.7979, 4]]"
B00R0QCILG,[0.8297],[4],"[[everything, good, nice, seller, recommend]]","[[everything good nice seller recommend, 0.8297, 4]]"
B00R0WWUM2,"[0.5859, 0.874]","[1, 4]","[[phone, select, he, happy, alls], [open, package, make, sure, phone, fit, go, put, clip, belt, entire, clip, come, clip, suppose, connect, rivet, rivet, close, hold, clip, fell, find, floor]]","[[phone select he happy alls, 0.5859, 1], [open package make sure phone fit go put clip belt entire clip come clip suppose connect rivet rivet close hold clip fell find floor, 0.874, 4]]"
B00R458WE0,"[0.6281, 0.4404]","[5, 5]","[[work, want, dont, reach, flip, belt, side, change, setting, need], [strap, fit, iphone, bumper, case, easy, clip, phone, keep, bag]]","[[work want dont reach flip belt side change setting need, 0.6281, 5], [strap fit iphone bumper case easy clip phone keep bag, 0.4404, 5]]"
B00R6DEHQW,"[0.0, 0.6249, 0.6249]","[5, 5, 5]","[[oe, work, intend], [price], [work, great]]","[[oe work intend, 0.0, 5], [price, 0.6249, 5], [work great, 0.6249, 5]]"
B00R70C43C,[0.6249],[5],"[[wallet, buy]]","[[wallet buy, 0.6249, 5]]"
B00RC5M5KE,[0.9169],[5],"[[buy, stepdad, love, fit, protection]]","[[buy stepdad love fit protection, 0.9169, 5]]"
B00RDLKI2Y,"[0.9484, 0.8979]","[5, 5]","[[sturdy, case, slim, confident, note, protect, feel, hand, slipperybr, br, please, purchase], [case, think, theyre, protect, phone, purple, im, got, price]]","[[sturdy case slim confident note protect feel hand slipperybr br please purchase, 0.9484, 5], [case think theyre protect phone purple im got price, 0.8979, 5]]"
B00RGICB74,"[-0.8616, -0.3412]","[1, 1]","[[decent, sound, cut, time, freak, frustratingbr, worth, money], [ask, order, good, money]]","[[decent sound cut time freak frustratingbr worth money, -0.8616, 1], [ask order good money, -0.3412, 1]]"
B00RKCS1EI,[0.9025],[5],"[[screen, protector, buy, moto, x, nd, gen, sell, take, review, need, motorola, replace, phonebr, br, look, adhere, leave, edge, affect]]","[[screen protector buy moto x nd gen sell take review need motorola replace phonebr br look adhere leave edge affect, 0.9025, 5]]"
B00RKF9GJO,"[0.7579, 0.6369, 0.5719, 0.6486]","[5, 5, 5, 5]","[[phone, remain, slim, case, come, need, replace, phone, battery, great, case], [nice, case], [excellent]]","[[phone remain slim case come need replace phone battery great case, 0.7579, 5], [nice case, 0.6369, 5], [excellent, 0.5719, 5], [, 0.6486, 5]]"
B00RLHTVIW,[-0.7783],[1],"[[broke, say, transfer, cord, headphone, get, stuck, wont, come, broke, phone, help, dont, get, case]]","[[broke say transfer cord headphone get stuck wont come broke phone help dont get case, -0.7783, 1]]"
B00RM1675W,[-0.7915],[2],"[[charger, city, disappoint, doesnt, stay, motorcycle, bicycle, youre, use, touchscreen, use, plastic, great, purchase]]","[[charger city disappoint doesnt stay motorcycle bicycle youre use touchscreen use plastic great purchase, -0.7915, 2]]"
B00RM5UG50,[0.4404],[5],[[quality]],"[[quality, 0.4404, 5]]"
B00RMODYVE,[0.9382],[5],"[[awesome, phone, cover, get, compliment, time, fit, perfect, button, push, side, cushion, phone]]","[[awesome phone cover get compliment time fit perfect button push side cushion phone, 0.9382, 5]]"
B00RYRT18Y,"[-0.34, 0.0]","[5, 3]","[[complaint, back, case], [cheap, build, quality, want, case, slimmer]]","[[complaint back case, -0.34, 5], [cheap build quality want case slimmer, 0.0, 3]]"
B00S0DJ3WA,[0.6908],[4],"[[work, carrying, phone, couple, card, place, store, cash, provide, card, slot, like, ring, phone]]","[[work carrying phone couple card place store cash provide card slot like ring phone, 0.6908, 4]]"
B00SCTIC5Q,[-0.7163],[2],"[[give, star, color, vibrant, look, amaze, drop, hardwood, floor, screen, crack, whats, point, case, doesnt, protect, screen, disappoint]]","[[give star color vibrant look amaze drop hardwood floor screen crack whats point case doesnt protect screen disappoint, -0.7163, 2]]"
B00SGA6XCK,[0.4404],[4],[[case]],"[[case, 0.4404, 4]]"
B00SP3G18Y,[0.0],[1],"[[charger, work, return]]","[[charger work return, 0.0, 1]]"
B00STVE4F4,[-0.2755],[1],"[[false, advertisement, fit, iphone]]","[[false advertisement fit iphone, -0.2755, 1]]"
B00SXGZFYY,[0.3612],[5],"[[cover, entire, screen]]","[[cover entire screen, 0.3612, 5]]"
B00SXRXUE0,"[0.8898, 0.0, 0.9678, 0.9186, 0.8909, 0.6249, 0.6811]","[5, 5, 4, 5, 5, 5, 4]","[[], [product, return, belkin, velcro, streamline, design], [product, great, price, work, promise, provides, secure, placement, iphone, boot, recommend, runner, walker, everywherebr, br, find, iphone, enjoy, wearing, gym, iphone, product, work, gym, dont, mind, size, iphone], [product, issue, iphone, doesnt, fit, case, feel, phone, doesnt, fit, snug, deal, recommend, product], [fit, iphone, color, screen, protector, fine, bit, smaller, whole, surface, cover, touch, screen, nice, bargain], [amaze, customer, service, product, damage, ship, ship, replacement, arrive, band, work, perfect, gym, run, park], [product, arm, band, spot, fit, giving, make, usage, limit, mobility, attention, detail, key, slot, help, bunch, thing, run, recommend, anyone, seek, armband]]","[[, 0.8898, 5], [product return belkin velcro streamline design, 0.0, 5], [product great price work promise provides secure placement iphone boot recommend runner walker everywherebr br find iphone enjoy wearing gym iphone product work gym dont mind size iphone, 0.9678, 4], [product issue iphone doesnt fit case feel phone doesnt fit snug deal recommend product, 0.9186, 5], [fit iphone color screen protector fine bit smaller whole surface cover touch screen nice bargain, 0.8909, 5], [amaze customer service product damage ship ship replacement arrive band work perfect gym run park, 0.6249, 5], [product arm band spot fit giving make usage limit mobility attention detail key slot help bunch thing run recommend anyone seek armband, 0.6811, 4]]"
B00SZ46U1Q,[0.6249],[5],"[[ship, time, product]]","[[ship time product, 0.6249, 5]]"
B00T2UPLEE,"[0.1027, 0.9321, 0.8754]","[3, 4, 5]","[[product, exception, ear, piece, fall, time, use, plastic, ear, thing, come, kind, pop, sound, quality, great, user, device], [ear, piece, awesome, sound, recommend], [unit, fine, end, everyone, talk, use, report, hear, echo]]","[[product exception ear piece fall time use plastic ear thing come kind pop sound quality great user device, 0.1027, 3], [ear piece awesome sound recommend, 0.9321, 4], [unit fine end everyone talk use report hear echo, 0.8754, 5]]"
B00T5MHAOS,[0.4927],[5],"[[surprise, quality, price, father, pay, twice, brand, look, feel, inner, velcro, hidden, closure, make, secure, kid, fear, fall]]","[[surprise quality price father pay twice brand look feel inner velcro hidden closure make secure kid fear fall, 0.4927, 5]]"
B00T8L59EO,[-0.0772],[4],"[[work, need, usb, cable, attach, computer, power, brick, include, charge, port, fail, device, save, phone, swap, deplete, battery, morning, charge, device, keep, phone, run, indicator, change, red, battery, charge, battery, charge, device, show, instal, phone]]","[[work need usb cable attach computer power brick include charge port fail device save phone swap deplete battery morning charge device keep phone run indicator change red battery charge battery charge device show instal phone, -0.0772, 4]]"
B00T98A766,"[0.88, 0.6249]","[5, 5]","[[using, replace, charger, desk, usb, charger, get, bit, warm, tablet, charge, oncebut, dar, good, compact, size, way, stand, lead, indicate, know, give, warm, get, update, problem, far], [quick, charge, component]]","[[using replace charger desk usb charger get bit warm tablet charge oncebut dar good compact size way stand lead indicate know give warm get update problem far, 0.88, 5], [quick charge component, 0.6249, 5]]"
B00THJUVP4,[-0.2924],[1],"[[iphone, description, order]]","[[iphone description order, -0.2924, 1]]"
B00U8B6X3Y,[0.8176],[4],"[[nice, bluetooth, speaker, problem, speaker, otherwise, good, sound, fair, volume]]","[[nice bluetooth speaker problem speaker otherwise good sound fair volume, 0.8176, 4]]"
B00U8IL7W4,[0.0],[1],"[[work, cord]]","[[work cord, 0.0, 1]]"
B00UCJ0IBU,"[0.9939, 0.6369, 0.6249, 0.0, 0.8999, -0.5423, 0.25]","[5, 5, 5, 2, 5, 5, 5]","[[thing, im, use, update, lollipop], [son, love, phone, use, great, graphic], [phone, awesome, allot, phone, own, nokia, k, zoom, cause, camera, phone, feature, love, phone, well, video, phone, produce, buy, phone, camera, please, specs, game, android, market, body, phone, nice, back, plate, swap, battery, metal, frame, awesome, negative, phone, memory, card, slot, stabilization, wish, see, video, quality, click, link, youtube, channelbr, br, httpswwwyoutubecomplaylistlistplnwwmkptowfeuovrsktwcunbhxqc], [describe, look, light], [steal, cheap, phone, chock, bell, whistle, ship, phone, describe, work, network], [phone, price]]","[[thing im use update lollipop, 0.9939, 5], [son love phone use great graphic, 0.6369, 5], [phone awesome allot phone own nokia k zoom cause camera phone feature love phone well video phone produce buy phone camera please specs game android market body phone nice back plate swap battery metal frame awesome negative phone memory card slot stabilization wish see video quality click link youtube channelbr br httpswwwyoutubecomplaylistlistplnwwmkptowfeuovrsktwcunbhxqc, 0.6249, 5], [describe look light, 0.0, 2], [steal cheap phone chock bell whistle ship phone describe work network, 0.8999, 5], [phone price, -0.5423, 5], [, 0.25, 5]]"
B00UE9O0WQ,"[0.5335, 0.6249, 0.6249, 0.9164, 0.7269, 0.6908, -0.5106, 0.966, 0.9097]","[5, 5, 5, 5, 5, 4, 4, 5, 5]","[[wireless, coil, nexus, phone, charger, work, purchase, charger, nexus, upgrade, nexus, phablet, think, purchase, wireless, charger, nope, wireless, charger, work, nexus, coil, make, happy], [think, go, amount, surprise, foremost, charge, usb, method, samsung, cable, try, truck, charge, slide, unitbr, br, recommend, unit], [work, awesome, get], [samsung, activebr, work, look, well, make, get, home, phone, couldnt, fit, better, perfect], [product], [charge, amaze, couple, time, came, lose, night, didnt, realize, woke, dead, phone, thats, fault, fault, qi, charger, find, price, wish, work, otterbox, case], [wireless, charge, stand, work, fine, charge, charger, fast, charge, however, reason, complaint, coil, whine, phone, charge, issue, put, charge, stand, sleeping, coil, whine, apparent, coil, whine, affect, performance, way, end, recommend, put, bedroom], [galaxy, edge, thing, work, case, phone, complaint, oem, charger], [kill, overnight, charge, disappoint, beta, charge, pick, phone, go, make, wonder, charging, need, plug, awhile, st, dunno, work, charge, thru, case, bluetooth, charge, capability, note, etcold, phone, didnt, bt, charge, production]]","[[wireless coil nexus phone charger work purchase charger nexus upgrade nexus phablet think purchase wireless charger nope wireless charger work nexus coil make happy, 0.5335, 5], [think go amount surprise foremost charge usb method samsung cable try truck charge slide unitbr br recommend unit, 0.6249, 5], [work awesome get, 0.6249, 5], [samsung activebr work look well make get home phone couldnt fit better perfect, 0.9164, 5], [product, 0.7269, 5], [charge amaze couple time came lose night didnt realize woke dead phone thats fault fault qi charger find price wish work otterbox case, 0.6908, 4], [wireless charge stand work fine charge charger fast charge however reason complaint coil whine phone charge issue put charge stand sleeping coil whine apparent coil whine affect performance way end recommend put bedroom, -0.5106, 4], [galaxy edge thing work case phone complaint oem charger, 0.966, 5], [kill overnight charge disappoint beta charge pick phone go make wonder charging need plug awhile st dunno work charge thru case bluetooth charge capability note etcold phone didnt bt charge production, 0.9097, 5]]"
B00UH8KK5U,"[0.3612, 0.7906]","[4, 5]","[[film, cant, tell, apply], [item, fit, design, state, install, simple, come, screen]]","[[film cant tell apply, 0.3612, 4], [item fit design state install simple come screen, 0.7906, 5]]"
