B002F5XSDY,[0.0],[5],"[[want, delivery]]","[[want delivery, 0.0, 5]]"
B00MKHVIP2,"[0.6808, -0.0516]","[4, 1]","[[screen, take, get, come, tool, say, screen, work, repair], [get, put, start, give, way, screen, come, cornerbr, get, im, clumsy, phone, take, drop, screen, come, phone, unusablebr, say, return, policy, window, end, midnight, drop, hour, morning, way, contact, seller, amazon, thats, something, note]]","[[screen take get come tool say screen work repair, 0.6808, 4], [get put start give way screen come cornerbr get im clumsy phone take drop screen come phone unusablebr say return policy window end midnight drop hour morning way contact seller amazon thats something note, -0.0516, 1]]"
B00MP08AI2,"[-0.1695, 0.2023, 0.6369, 0.6249, 0.3739, 0.8555]","[1, 5, 5, 5, 2, 5]","[[worth, money, color, show], [cover], [case, color, love, rose, blue, peach], [fine], [case, good, youre, look, something, cute, short, term, want, something, quality, protect, phone, get, case, month, enjoy, sleek, style, color, get, nickedscratched, look, beat, drop, phone, counter, screen, shatter, pay, screen, repair, case, cheap, price, worth]]","[[worth money color show, -0.1695, 1], [cover, 0.2023, 5], [case color love rose blue peach, 0.6369, 5], [fine, 0.6249, 5], [case good youre look something cute short term want something quality protect phone get case month enjoy sleek style color get nickedscratched look beat drop phone counter screen shatter pay screen repair case cheap price worth, 0.3739, 2], [, 0.8555, 5]]"
B00MQ6TYTE,[0.6249],[5],"[[year, great, radio]]","[[year great radio, 0.6249, 5]]"
B00MUHUCBS,"[0.6732, 0.7783, 0.5719, 0.9468]","[5, 5, 5, 5]","[[contraption, cute, hold, iphone, fine, sturdy, thing, phone, rest, love, charge, phone, sits], [perfect], [crap, thing, perfect, fit, case, fine, super, sturdy, gel, grip, bottom, phone, sits, swipe, phone, doesnt, move, need, desk], [need, shot, tripos, doesnt, ground, perfect, buy]]","[[contraption cute hold iphone fine sturdy thing phone rest love charge phone sits, 0.6732, 5], [perfect, 0.7783, 5], [crap thing perfect fit case fine super sturdy gel grip bottom phone sits swipe phone doesnt move need desk, 0.5719, 5], [need shot tripos doesnt ground perfect buy, 0.9468, 5]]"
B00MWAZTZC,[0.1779],[4],"[[qualityso, issue]]","[[qualityso issue, 0.1779, 4]]"
B00MYL95HM,[-0.533],[5],"[[dont, know, send, message, play, candy, crush, pay, move, level, score, point, achieve, level, buy, move, game, program, communicate, yall, let, finish, shut, time, happen, tonight, piss, spending, money, receive, move, level, please, communicate, plan, rectify, situationunhappy, darrel, setterlund, dlsetterlundearthlinknet]]","[[dont know send message play candy crush pay move level score point achieve level buy move game program communicate yall let finish shut time happen tonight piss spending money receive move level please communicate plan rectify situationunhappy darrel setterlund dlsetterlundearthlinknet, -0.533, 5]]"
B00MZ9D2PO,"[0.0, 0.5882, 0.6369, 0.91, 0.926]","[5, 3, 5, 5, 5]","[[case, weve, find, thats], [buy, case, need, something, better, protect, phone, issue, case, screen, protector, phone, case, make, use, oustide, edge, touch, case, great, price], [like, ease, iphone, discover, face, cover, fit, taunt, get, need, touch, sensitivity, finger, face, adding, extra, pressure, stil, time, miss, call, command, screen, move, respond, touch], [case, price, love, build, screen, fit, iphone, weight], [functionality, otterbox, bulk]]","[[case weve find thats, 0.0, 5], [buy case need something better protect phone issue case screen protector phone case make use oustide edge touch case great price, 0.5882, 3], [like ease iphone discover face cover fit taunt get need touch sensitivity finger face adding extra pressure stil time miss call command screen move respond touch, 0.6369, 5], [case price love build screen fit iphone weight, 0.91, 5], [functionality otterbox bulk, 0.926, 5]]"
B00N1AG0AU,[-0.1779],[3],"[[case, protect, phone, pink, stop, look, pink, start, look, dirty, price, like, color, stay]]","[[case protect phone pink stop look pink start look dirty price like color stay, -0.1779, 3]]"
B00N2EY1L0,[0.2023],[5],"[[say, case, fit, wireless, charge, cover, snug, look, ok]]","[[say case fit wireless charge cover snug look ok, 0.2023, 5]]"
B00N4H1R1M,"[-0.438, 0.5984, -0.9462]","[3, 4, 1]","[[plugging, time, work], [purchase, disaster, plastic, nut, tightens, base, broke, tension, bracket, hold, phone, allow, slip, usb, connector, fit, make, contact, charge, phone, guess, ill, take, chance, manufacturer], [job, doesnt, support, trickle, charge, rattle, phone, isnt]]","[[plugging time work, -0.438, 3], [purchase disaster plastic nut tightens base broke tension bracket hold phone allow slip usb connector fit make contact charge phone guess ill take chance manufacturer, 0.5984, 4], [job doesnt support trickle charge rattle phone isnt, -0.9462, 1]]"
B00N59RLQO,[0.6922],[4],"[[wish, protector, package, cant, seem, get, time, try, job, seem, look, top, bottom, screen, see, angle, privacy, work, side, doesnt, give, privacy, seem, person, look, phone, see, whats, go, make, sense, cant, complain]]","[[wish protector package cant seem get time try job seem look top bottom screen see angle privacy work side doesnt give privacy seem person look phone see whats go make sense cant complain, 0.6922, 4]]"
B00N6VBUWM,[0.3374],[3],"[[item, nice, come, break, left, corner, use, miss, peice, hold, phone, place, case]]","[[item nice come break left corner use miss peice hold phone place case, 0.3374, 3]]"
B00N8V467G,[-0.7184],[2],"[[battery, life, suck, oem, battery, come, phone, year, agoand, thats, year]]","[[battery life suck oem battery come phone year agoand thats year, -0.7184, 2]]"
B00NF5EQGG,"[-0.395, 0.6249]","[4, 5]","[[speaker, money], [crispy, sound, make, hole, cause]]","[[speaker money, -0.395, 4], [crispy sound make hole cause, 0.6249, 5]]"
B00NFDTH8K,[0.1754],[1],"[[junk, doesnt, fit, phone, know, give, charity]]","[[junk doesnt fit phone know give charity, 0.1754, 1]]"
B00NFYHBKK,[0.4939],[1],"[[sturdy, case, isnt, thick, place, save, time, go, otter, box, version]]","[[sturdy case isnt thick place save time go otter box version, 0.4939, 1]]"
B00NG09ITA,[0.8519],[5],"[[awesome, case, galaxy, deliver, promise]]","[[awesome case galaxy deliver promise, 0.8519, 5]]"
B00NH8Y1SO,[0.5719],[5],"[[excellent, product]]","[[excellent product, 0.5719, 5]]"
B00NNVQL7O,[-0.4215],[2],"[[case, break, month]]","[[case break month, -0.4215, 2]]"
B00NOHAE52,"[0.9217, 0.8357]","[5, 5]","[[product, color, picture, fit, iphone], [feel, hand, color, find, phone, dark, fabric, line, purse]]","[[product color picture fit iphone, 0.9217, 5], [feel hand color find phone dark fabric line purse, 0.8357, 5]]"
B00NPCRDMI,[0.7178],[5],"[[product, satisfy]]","[[product satisfy, 0.7178, 5]]"
B00O0UAA7Y,[-0.0772],[5],"[[case, arrive, everything, describe, fit, problems, work, screen, built, screen, protector]]","[[case arrive everything describe fit problems work screen built screen protector, -0.0772, 5]]"
B00OABY48Y,[0.0],[5],[[work]],"[[work, 0.0, 5]]"
B00OAKE9KS,"[0.4754, 0.7582, 0.6249]","[5, 4, 5]","[[awesome], [nice, case, ipod], [find, direction, read, apply, screen, guard, simple, screen, protector, diminish, quality, faint, matte, grainy, effect, reduce, fingerprintsbr, br, sun, glare, reduce, screen, protector, make, ipod, bright, sunlight, see, take, picture, see, ipod, control, bright, mexico, afternoon, perfect, ipod, screen]]","[[awesome, 0.4754, 5], [nice case ipod, 0.7582, 4], [find direction read apply screen guard simple screen protector diminish quality faint matte grainy effect reduce fingerprintsbr br sun glare reduce screen protector make ipod bright sunlight see take picture see ipod control bright mexico afternoon perfect ipod screen, 0.6249, 5]]"
B00OB1JAWS,[0.7906],[5],"[[buy, went, niagara, fall, case, phone, protect, phone, get, wet, product]]","[[buy went niagara fall case phone protect phone get wet product, 0.7906, 5]]"
B00OBSEI32,[0.8532],[3],"[[like, picture, otterbox, great, case, receive, case, picture, owl, head, cut, company, took, case, feel, cost, outweigh, product, repurchase]]","[[like picture otterbox great case receive case picture owl head cut company took case feel cost outweigh product repurchase, 0.8532, 3]]"
B00OQVLGYI,[0.0],[5],"[[item, describe, arrive, time]]","[[item describe arrive time, 0.0, 5]]"
B00OT0FRUA,[-0.1788],[2],"[[picture, get, scratchedworn, opinion, pick, tint, jean, worst, case, secure, phone, drop, phone, case, burst, phone, flew, get, scratch, buy, case, take, brunt, fall, protect, phone, value, anything, suppose]]","[[picture get scratchedworn opinion pick tint jean worst case secure phone drop phone case burst phone flew get scratch buy case take brunt fall protect phone value anything suppose, -0.1788, 2]]"
B00P0B3PN8,"[0.7964, 0.2789, 0.0, 0.9514, 0.9808, 0.908]","[5, 4, 5, 5, 5, 5]","[[nice, value, band, fit, watch, slot, manufacture, smooth, corner, come, size, larger, wrist], [say, picture, page, band, justice, hadnt, see, band, person, friend, wrist, consider, buy, minute, talk, friend, place, orderbr, br, compare, official, apple, sport, band, thinner, feel, rubber, feel, silicone, feel, deal], [color], [fit, band, please, make, color], [apple, band, fraction, cost, wish, get, color, try, metal, end, nothing, compare, red, grey, brow, navy, royal, blue, request, please], [look, nice, watch, spot, band, know, feel, ban, told, maker, break, quality, test, try, week, give]]","[[nice value band fit watch slot manufacture smooth corner come size larger wrist, 0.7964, 5], [say picture page band justice hadnt see band person friend wrist consider buy minute talk friend place orderbr br compare official apple sport band thinner feel rubber feel silicone feel deal, 0.2789, 4], [color, 0.0, 5], [fit band please make color, 0.9514, 5], [apple band fraction cost wish get color try metal end nothing compare red grey brow navy royal blue request please, 0.9808, 5], [look nice watch spot band know feel ban told maker break quality test try week give, 0.908, 5]]"
B00P60BYQ8,[0.4404],[4],"[[case, sao, fan]]","[[case sao fan, 0.4404, 4]]"
B00PAFMABC,[0.6772],[5],"[[concept, cover, space, money, card, take, day, little, bit, disappoint, quality, good, greatbut, price, deal]]","[[concept cover space money card take day little bit disappoint quality good greatbut price deal, 0.6772, 5]]"
B00PE93W4S,[0.3818],[3],"[[design, start, peel, week]]","[[design start peel week, 0.3818, 3]]"
B00PG9VIHE,"[0.9586, 0.7582]","[5, 5]","[[make, oem, cord, robust, buy], [apple, lightning, tends, fray, wear, tear, cable, thick, resistant, fray, apple, cable, work, aspect, brand, cable, versus, brand, see, amazon, warranty, receive, mail, work, connection, phone, become, loose, email, seller, explain, situation, mail, brand, replacement, make, process, simple, quick, believe, type, service, quality, product, set, manufacturer, seller, apart, kind, everyone, want, think, people, away, electronics, company, make, lowquality, product, vendor, reluctant, offer, decent, warranty, follow, product, rare, exception, experience]]","[[make oem cord robust buy, 0.9586, 5], [apple lightning tends fray wear tear cable thick resistant fray apple cable work aspect brand cable versus brand see amazon warranty receive mail work connection phone become loose email seller explain situation mail brand replacement make process simple quick believe type service quality product set manufacturer seller apart kind everyone want think people away electronics company make lowquality product vendor reluctant offer decent warranty follow product rare exception experience, 0.7582, 5]]"
B00PHKGJC6,[0.0],[3],"[[case, sturdy, owl, design, thin, film, case, rub, time, case, month, portion, owl, rub]]","[[case sturdy owl design thin film case rub time case month portion owl rub, 0.0, 3]]"
B00PJZRH0C,"[0.6906, 0.0]","[1, 5]","[[work, imagnet], [think, neat, idea, case, power, bank, others, im, darn, thing, lot, use, quick, way, charge, case, isnt, case, start, seems, couple, week, thing, power, bank]]","[[work imagnet, 0.6906, 1], [think neat idea case power bank others im darn thing lot use quick way charge case isnt case start seems couple week thing power bank, 0.0, 5]]"
B00PK5HTHM,[0.6124],[5],"[[instal, bmw, z, issue, work, perfect, thank]]","[[instal bmw z issue work perfect thank, 0.6124, 5]]"
B00PKTV6TK,[-0.3632],[1],"[[case, decal, inside, case, peal, receive, picture, come]]","[[case decal inside case peal receive picture come, -0.3632, 1]]"
B00PL1F0GM,[0.8519],[5],"[[fit, great]]","[[fit great, 0.8519, 5]]"
B00PLRJ2DS,[0.0],[1],"[[tacky, cheap, plastic, didnt, match, color, look, photo, return]]","[[tacky cheap plastic didnt match color look photo return, 0.0, 1]]"
B00PYW5X1A,"[0.7841, -0.4215, -0.7787, -0.2928, 0.9058, 0.8999, 0.8519, 0.7184, 0.881, 0.8387, 0.1655, 0.9646, 0.6249, 0.8834, 0.9871, 0.796, 0.807, 0.6249, -0.9829, 0.9214, 0.9366, 0.407, 0.6306, 0.6249, 0.0, 0.3506, 0.3384, 0.6369, -0.653, 0.3313, 0.8979, 0.8694]","[5, 1, 1, 1, 5, 5, 5, 1, 5, 4, 1, 4, 4, 5, 5, 1, 3, 5, 1, 4, 3, 5, 3, 5, 1, 2, 4, 5, 2, 1, 5, 5]","[[fell, apart, day, leave, earphone, broke, hold, piece, buy], [product, great, spend], [excellent, setup, use], [headphone, noise, reducer, im, leakage, sound, listen, frustrating, bluetooth, work, havent, try, aux, cord, freedom, bluetooth, nice, sound, consider, cost, headphonesbr, br, try, figure, irritate, beeping, noise, im, change, volume, press, button, annoy, beep, charge, listening, bluetooth, irritate, beep, noise, minute, forget, noise, come, student, us, headphone, video, lecture, charge, listen, love, know, purpose, irritate, noise, irritate, rating, find, annoy, loud, voice, talk, turn, headphone, bluetooth, turn, headphone, loud, quiet, spacesbr, br, updatebr, headphone, im, realise, miss, return, window, day, cant, sell, product, order, link, purple, stereo, speaker, battery, life, mediocre, bluetooth, range, incessant, beep, drive, insane, quotthe, device, pairingquot, voice, loud, exist, allbr, way, dont, buy, anyways, product, longer, exists, accord, page], [size, bow, beat, price, month, pull, bow, unravels, whole, bow, ease, pull, loose, end, together], [sound, quality, wouldnt, hold, charge, weekshad, return], [get, friend, recommend, compare, beat, loud, interference, use, run, working, daytoday, activity, love, price, cant, beat], [try, product, return, sound, distort, headphone, play, audio, message, user, turn, play, audio, message, distort], [im, disappoint, annoy, noise, loose, cable, leave, side, sound, expect], [husband, us, headphone, gym, use, airplane, work], [sound, quality, good, bluetooth, pair, work, quality, money, buy], [husband, love, believe, sound, price, get, transmitter, use, ipod, listen, tv, night, well, sony, wireless, one, awesome], [awesome, headset], [happy, wireless, pair, headphone, travel, price, sound, qualitybr, br, ala, speaker, broke, headband, need, find, superglue, option, make, work], [get, man, nice, crazy, quality, price, heard, clear, word, song, ive, notice, bass, amazing, listening, rebalution, life, line, sound, amaze, recommend, anyone, know, own, month, beyond, expectation, high, bass, sound, bluetooth, work, headphone, sit, nice, head, good, cushioning, fit, average, size, smaller, ear], [cord, get, month, see, wire, use, twice, thats, alright, price, concern, button, everything, ], [time, headphone, awesome], [asinbpywxa, sentey, btrek, h, l, bluetooth, headphone, v, foot, range, mm, driver, mm, audio, usb, charge, cable, deluxe, carry, case, quality, headset, case, microphone, infuriate, issue, attempt, make, skype, google, hangout, sort, call, online, set, headset, playback, record, device, use, time, friend, hear, speak, hear, test, time, driver, issue, headset, sentey, doesnt, driver, product, website, whats, worse, window, computer, attempt, use, headset, audio, voice, time, driver, crash, computer, wont, send, receive, anything, headset, require, uninstall, driver, start, please, fix, issue], [expect, range, quality, sound, good, walk, story, home, loosing, signal, bluetooth, connection, sync, version, bluetooth, range, degrade, difficulty, charger, provide, cap, plug, come, loose, work, worry, value, price, thinking, purchase, something, compromise, performance, push, add, cart, feel, ok, didnt, buy, junkbr, br, want, extra, charger, start, foot, usb, mm, male, audio, stereo, headphone, cablebr, asinbjycmdk, neewer, foot, usb, mm, male, audio, stereo, headphone, cable, x, audio, cablebr, asinbjycms, foot, usb, mm, male, audio, stereo, headphone, cable, x, audio, cablebr, note, charger, buy, need, band, mm, plug, silvergold, section], [work, describe, buy, earphone, noise, block, capability, use, tractor, earbud, phone, block, noise, block, better, better, sound, gooeysquishysweat, ear, canal, pair, tablet, window, phone, sound, quality, block, sound, serve, hearing, protection, expect, close, work, need, tractor, isnt, loudbr, br, pro, sound, quality, voice, notification, let, know, onoffpairing, fit, ear, range, try, pair, phone, hit, tractor, wouldnt, itcame, realize, connect, inside, tablet, go, inside, disconnect, compact, casebr, con, price, point, cant, complain, usb, charger, cable, unique, difficult, replace, usb, jack, feel, flimsy, mean, lightweight, workuse, gamesbr, unknown, havent, run, battery, dead, know, run, time, hour, microphone, havent, try, itbr, br, bottom, line, wear, get, pair, buy, kid, road, trip, destroy, wire, wire, set, buy], [keep, buy, audio, cordsince, get, thisi, buy, audio, cord, short], [work, expect, value, go, star, usb, broke, insert, plug, headphone, im, try, figure, buy, unique, usb, charger], [headphone, sound, great, price, use, hour, wow], [disappoint, thought, get, noise, cancel, noise, reduce, headdont, seem, stay, tight, sound, excellent], [sound, headphone, great, month, usage, longer, charge, recommend, buy, buy, something, hope, well, quality], [deliver, time, product], [headphone, work, windows, vista, pc, bluetooth, pair, window, installation, fail, pair, vista, pc, shown, playback, list, use, google, find, solutionbr, br, purchase, check, product, detail, saw, issue, mention, window, seem, work, email, supportsentey, day, get, replybr, br, let, know, process, return, product], [noise, cancel, sound, metal, price], [productthe, sound, fantasticbut, cable, come, headset, flimsy, recommend, buy, product, cable], [great, restart, surface, pro, play, music, get, start, loud, sound, driver, awesome, chill, play, max, volumewhich, dont, recommend, reason, headphone, surface, pro, there, hiccup, theyre, head, love, shell, come, peace, mind, put, backpack], [buy, gift, year, nephew, mow, lawn, listen, music, galaxy, get, caught, cord, nice, travel, case, sound, impressive, date, time, mow, give, bit, abuse, please]]","[[fell apart day leave earphone broke hold piece buy, 0.7841, 5], [product great spend, -0.4215, 1], [excellent setup use, -0.7787, 1], [headphone noise reducer im leakage sound listen frustrating bluetooth work havent try aux cord freedom bluetooth nice sound consider cost headphonesbr br try figure irritate beeping noise im change volume press button annoy beep charge listening bluetooth irritate beep noise minute forget noise come student us headphone video lecture charge listen love know purpose irritate noise irritate rating find annoy loud voice talk turn headphone bluetooth turn headphone loud quiet spacesbr br updatebr headphone im realise miss return window day cant sell product order link purple stereo speaker battery life mediocre bluetooth range incessant beep drive insane quotthe device pairingquot voice loud exist allbr way dont buy anyways product longer exists accord page, -0.2928, 1], [size bow beat price month pull bow unravels whole bow ease pull loose end together, 0.9058, 5], [sound quality wouldnt hold charge weekshad return, 0.8999, 5], [get friend recommend compare beat loud interference use run working daytoday activity love price cant beat, 0.8519, 5], [try product return sound distort headphone play audio message user turn play audio message distort, 0.7184, 1], [im disappoint annoy noise loose cable leave side sound expect, 0.881, 5], [husband us headphone gym use airplane work, 0.8387, 4], [sound quality good bluetooth pair work quality money buy, 0.1655, 1], [husband love believe sound price get transmitter use ipod listen tv night well sony wireless one awesome, 0.9646, 4], [awesome headset, 0.6249, 4], [happy wireless pair headphone travel price sound qualitybr br ala speaker broke headband need find superglue option make work, 0.8834, 5], [get man nice crazy quality price heard clear word song ive notice bass amazing listening rebalution life line sound amaze recommend anyone know own month beyond expectation high bass sound bluetooth work headphone sit nice head good cushioning fit average size smaller ear, 0.9871, 5], [cord get month see wire use twice thats alright price concern button everything , 0.796, 1], [time headphone awesome, 0.807, 3], [asinbpywxa sentey btrek h l bluetooth headphone v foot range mm driver mm audio usb charge cable deluxe carry case quality headset case microphone infuriate issue attempt make skype google hangout sort call online set headset playback record device use time friend hear speak hear test time driver issue headset sentey doesnt driver product website whats worse window computer attempt use headset audio voice time driver crash computer wont send receive anything headset require uninstall driver start please fix issue, 0.6249, 5], [expect range quality sound good walk story home loosing signal bluetooth connection sync version bluetooth range degrade difficulty charger provide cap plug come loose work worry value price thinking purchase something compromise performance push add cart feel ok didnt buy junkbr br want extra charger start foot usb mm male audio stereo headphone cablebr asinbjycmdk neewer foot usb mm male audio stereo headphone cable x audio cablebr asinbjycms foot usb mm male audio stereo headphone cable x audio cablebr note charger buy need band mm plug silvergold section, -0.9829, 1], [work describe buy earphone noise block capability use tractor earbud phone block noise block better better sound gooeysquishysweat ear canal pair tablet window phone sound quality block sound serve hearing protection expect close work need tractor isnt loudbr br pro sound quality voice notification let know onoffpairing fit ear range try pair phone hit tractor wouldnt itcame realize connect inside tablet go inside disconnect compact casebr con price point cant complain usb charger cable unique difficult replace usb jack feel flimsy mean lightweight workuse gamesbr unknown havent run battery dead know run time hour microphone havent try itbr br bottom line wear get pair buy kid road trip destroy wire wire set buy, 0.9214, 4], [keep buy audio cordsince get thisi buy audio cord short, 0.9366, 3], [work expect value go star usb broke insert plug headphone im try figure buy unique usb charger, 0.407, 5], [headphone sound great price use hour wow, 0.6306, 3], [disappoint thought get noise cancel noise reduce headdont seem stay tight sound excellent, 0.6249, 5], [sound headphone great month usage longer charge recommend buy buy something hope well quality, 0.0, 1], [deliver time product, 0.3506, 2], [headphone work windows vista pc bluetooth pair window installation fail pair vista pc shown playback list use google find solutionbr br purchase check product detail saw issue mention window seem work email supportsentey day get replybr br let know process return product, 0.3384, 4], [noise cancel sound metal price, 0.6369, 5], [productthe sound fantasticbut cable come headset flimsy recommend buy product cable, -0.653, 2], [great restart surface pro play music get start loud sound driver awesome chill play max volumewhich dont recommend reason headphone surface pro there hiccup theyre head love shell come peace mind put backpack, 0.3313, 1], [buy gift year nephew mow lawn listen music galaxy get caught cord nice travel case sound impressive date time mow give bit abuse please, 0.8979, 5], [, 0.8694, 5]]"
B00PYZMCNO,"[0.5994, 0.8336, 0.807, 0.4404]","[5, 5, 5, 4]","[[case, sleek], [case, offer, medium, protection, drop, iphone, get, glass, cover, insure, better, protection, front, case, button, peel, month, wear], [fit, great, look, feel], [awesome, case, white, part, get, dirty, gross, siliconey, dont, worry, thing, bangin, purse, crap, day, scratch, thats, case]]","[[case sleek, 0.5994, 5], [case offer medium protection drop iphone get glass cover insure better protection front case button peel month wear, 0.8336, 5], [fit great look feel, 0.807, 5], [awesome case white part get dirty gross siliconey dont worry thing bangin purse crap day scratch thats case, 0.4404, 4]]"
B00PZ7ISYI,"[0.8737, -0.5106]","[5, 2]","[[chose, case, base, review, fact, standright, problem, stand, open, carefulwell, fell, apart, use, fix, case, nice, stand, purchase, case, stand, hasnt, usedwell, see, beware, update, try, get, touch, company, email, response, customer, service, doesnt, seem], [waterresistant, otterbox, want, something, lot, compact, drop, phone, floor, accident, survive, fine, builtin, easel, feature, set, phone, desk, hold, add, benefit, craft, show, case, ive, plug, intuit, gopayment, credit, card, reader, work, remove, case]]","[[chose case base review fact standright problem stand open carefulwell fell apart use fix case nice stand purchase case stand hasnt usedwell see beware update try get touch company email response customer service doesnt seem, 0.8737, 5], [waterresistant otterbox want something lot compact drop phone floor accident survive fine builtin easel feature set phone desk hold add benefit craft show case ive plug intuit gopayment credit card reader work remove case, -0.5106, 2]]"
B00Q38FJ9U,[0.4215],[4],"[[nice, expect]]","[[nice expect, 0.4215, 4]]"
B00Q61W7E4,[0.0],[5],[[advertise]],"[[advertise, 0.0, 5]]"
B00QJAMQJS,"[0.0541, 0.0, 0.8979, -0.6007, 0.6597, -0.8502, 0.0247, -0.6497, 0.5927, -0.7881]","[3, 1, 5, 1, 2, 1, 4, 1, 4, 3]","[[glass, protector, couldnt, get, screen, tiny, pin, size, imperfection, cause, sticky, side, arent, bubble, dirt, imperfection, protector, screen, phone, curve, glass, edge, inform, design, cant, make, protector, size, allow, dust, get, curve, part], [note, width, protector, seem, mm, narrow, cover, screen, side, side, completelybr, recommend, try, brand, better, screen, coverage], [packaging, super, easy, phone], [come, expect, everything, adhere, edge, seem, lay, way, overall, good, product, guess, havent, drop], [returningbr, cover, cause, halo, use, face, camera], [arrive, show, thing, protector, waysbut, defect, anyways, corner, backing, adhere, screen, protector, fray, edge, peeling, bit, try, take, layer, try, phone, cut, camera, cut, outits, glass, lens, coolfor, isnt, cut, home, button, cut, show, thing, stunk, fact, place, screenit, doesnt, fit, entire, screen, replace, broke, save, phone, cracking, placelol, bodyguardz, screenguardz, puregoing, know, add], [day, halo, everyone, complain, impede, screen, annoying, nothing, issue, purchase, product, stock, wait, day, ship], [glass, fit, galaxy, note, glass, doesnt, way, edge, leave, haze, edge, entire, glass, protector, remove, reposition, glass, time, glass, cover, look, protector, longer, adheres], [arrive, glass, screen, protector, shipping, case, break, apart, inside, delivery, box, glass, screen, protector, wipe, etc, tack, apply, screen, protector, samsung, note, problem, there, unstuck, portion, screen, edge, wide, include, notice, screen, say, screen, curve, hadnt, protect, phone, cell, phone, cover, provide, measure, protection, unstuck, perimeter, screen, protector, expect, screen, protector, lift, surface, phone, screen, crack, glass, screen, protector, fail, conform, shape, cell, phone, screen, suppose, protect, good], [waste, money, fit]]","[[glass protector couldnt get screen tiny pin size imperfection cause sticky side arent bubble dirt imperfection protector screen phone curve glass edge inform design cant make protector size allow dust get curve part, 0.0541, 3], [note width protector seem mm narrow cover screen side side completelybr recommend try brand better screen coverage, 0.0, 1], [packaging super easy phone, 0.8979, 5], [come expect everything adhere edge seem lay way overall good product guess havent drop, -0.6007, 1], [returningbr cover cause halo use face camera, 0.6597, 2], [arrive show thing protector waysbut defect anyways corner backing adhere screen protector fray edge peeling bit try take layer try phone cut camera cut outits glass lens coolfor isnt cut home button cut show thing stunk fact place screenit doesnt fit entire screen replace broke save phone cracking placelol bodyguardz screenguardz puregoing know add, -0.8502, 1], [day halo everyone complain impede screen annoying nothing issue purchase product stock wait day ship, 0.0247, 4], [glass fit galaxy note glass doesnt way edge leave haze edge entire glass protector remove reposition glass time glass cover look protector longer adheres, -0.6497, 1], [arrive glass screen protector shipping case break apart inside delivery box glass screen protector wipe etc tack apply screen protector samsung note problem there unstuck portion screen edge wide include notice screen say screen curve hadnt protect phone cell phone cover provide measure protection unstuck perimeter screen protector expect screen protector lift surface phone screen crack glass screen protector fail conform shape cell phone screen suppose protect good, 0.5927, 4], [waste money fit, -0.7881, 3]]"
B00QJBP1JY,[0.6249],[5],"[[iphone, premium, screen, work, replacement, screen]]","[[iphone premium screen work replacement screen, 0.6249, 5]]"
B00QLSE0P6,[0.8271],[4],"[[lead, wish, clip, plug, feature, use, upright, iphone]]","[[lead wish clip plug feature use upright iphone, 0.8271, 4]]"
B00QQOQM7O,[-0.296],[5],"[[finger, print, yah]]","[[finger print yah, -0.296, 5]]"
B00QU9L1E4,[0.6956],[3],"[[nice, day, peel, ughhh, thanks, anyways]]","[[nice day peel ughhh thanks anyways, 0.6956, 3]]"
B00R6W8UTI,[0.2247],[5],"[[work, everything, say, charge, problem, recommend]]","[[work everything say charge problem recommend, 0.2247, 5]]"
B00RJCRO5G,[-0.6805],[1],"[[case, hinge, broke, fist, time, open, push, try, get, difficult, close, felt, secure, phone, card, hold, aspect, bust, hinge, broke, see, picture]]","[[case hinge broke fist time open push try get difficult close felt secure phone card hold aspect bust hinge broke see picture, -0.6805, 1]]"
B00RK0VDMM,[0.7003],[3],"[[money, look, arrive, time]]","[[money look arrive time, 0.7003, 3]]"
B00RNI3LOY,"[0.5719, -0.4404]","[1, 1]","[[suck], [chance, return, return]]","[[suck, 0.5719, 1], [chance return return, -0.4404, 1]]"
B00RNMVBBU,"[0.7184, 0.9654, 0.6249]","[5, 4, 5]","[[come, box, nice, come, instruction, link, get, online, version, month, work, im, got, hour, school, visit, great, product, mom, want, talk, hour], [work, great, set, took]]","[[come box nice come instruction link get online version month work im got hour school visit great product mom want talk hour, 0.7184, 5], [work great set took, 0.9654, 4], [, 0.6249, 5]]"
B00RR6EMFE,[0.3291],[5],"[[perfect, look, bulky, protecion]]","[[perfect look bulky protecion, 0.3291, 5]]"
B00RV7TK3S,[0.8747],[3],"[[buy, blue, color, case, seem, havent, drop, test, kickstand, screen, protector, thing, issue, stylus, oddest, ever, use, difficult, scratch, screen, protector, product, worth, price, pay, dont, think, pay, stylus]]","[[buy blue color case seem havent drop test kickstand screen protector thing issue stylus oddest ever use difficult scratch screen protector product worth price pay dont think pay stylus, 0.8747, 3]]"
B00RW7C03O,[-0.2755],[1],"[[phone, fit]]","[[phone fit, -0.2755, 1]]"
B00RWWFZRW,[0.8074],[5],"[[elegance, durability, use]]","[[elegance durability use, 0.8074, 5]]"
B00S2HGSDQ,[0.7684],[4],"[[get, g, phone]]","[[get g phone, 0.7684, 4]]"
